time,symbol,side,qty,entry_ref,sl,tp,score,type,dry_run,reason
2026-04-28T17:04:45,SOLUSDT,SELL,229.05,83.58,83.71124999999999,83.391,61,breakout,True,15m close broke prev20 low 83.60
2026-04-28T17:10:26,SOLUSDT,SELL,217.23,83.65,83.78839285714287,83.45071428571428,61,breakout,True,15m close broke prev20 low 83.60
2026-04-28T17:11:16,ETHUSDT,SELL,9.421,2282.01,2285.2010714285716,2275.883142857143,79,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T17:11:27,SOLUSDT,SELL,217.23,83.65,83.78839285714287,83.45071428571428,61,breakout,True,15m close broke prev20 low 83.60
2026-04-28T17:12:19,ETHUSDT,SELL,9.421,2282.01,2285.2010714285716,2275.883142857143,79,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T17:12:31,SOLUSDT,SELL,217.23,83.65,83.78839285714287,83.45071428571428,61,breakout,True,15m close broke prev20 low 83.60
2026-04-28T17:13:23,ETHUSDT,SELL,9.421,2282.01,2285.2010714285716,2275.883142857143,79,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T17:13:34,SOLUSDT,SELL,217.23,83.65,83.78839285714287,83.45071428571428,61,breakout,True,15m close broke prev20 low 83.60
2026-04-28T17:14:24,ETHUSDT,SELL,9.421,2282.01,2285.2010714285716,2275.883142857143,79,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T17:14:37,SOLUSDT,SELL,217.23,83.65,83.78839285714287,83.45071428571428,61,breakout,True,15m close broke prev20 low 83.60
2026-04-28T17:40:58,SOLUSDT,SELL,232.21,83.68,83.8094642857143,83.43142857142857,76,trend,True,aligned trend
2026-04-28T17:41:49,SOLUSDT,SELL,232.21,83.68,83.8094642857143,83.43142857142857,76,trend,True,aligned trend
2026-04-28T17:42:40,SOLUSDT,SELL,232.21,83.68,83.8094642857143,83.43142857142857,76,trend,True,aligned trend
2026-04-28T17:43:35,SOLUSDT,SELL,232.21,83.68,83.8094642857143,83.43142857142857,76,trend,True,aligned trend
2026-04-28T17:44:26,SOLUSDT,SELL,232.21,83.68,83.8094642857143,83.43142857142857,76,trend,True,aligned trend
2026-04-28T17:50:32,SOLUSDT,SELL,249.41,83.72,83.84053571428572,83.48857142857142,76,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T17:51:23,SOLUSDT,SELL,249.41,83.72,83.84053571428572,83.48857142857142,76,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T17:52:16,SOLUSDT,SELL,249.41,83.72,83.84053571428572,83.48857142857142,76,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T17:53:10,SOLUSDT,SELL,249.41,83.72,83.84053571428572,83.48857142857142,76,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T17:54:01,SOLUSDT,SELL,249.41,83.72,83.84053571428572,83.48857142857142,76,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T17:54:53,SOLUSDT,SELL,249.41,83.72,83.84053571428572,83.48857142857142,76,reclaim,True,5m reclaimed EMA20 in aligned 15m/1h trend
2026-04-28T18:31:15,ETHUSDT,SELL,9.842,2275.61,2278.6644642857145,2269.745428571429,76,trend,True,aligned trend
2026-04-28T18:33:07,ETHUSDT,SELL,9.842,2275.61,2278.6644642857145,2269.745428571429,76,trend,True,aligned trend
2026-04-28T18:35:39,ETHUSDT,SELL,9.495,2274.35,2277.516071428571,2268.271142857143,76,trend,True,aligned trend
2026-04-28T18:38:18,ETHUSDT,SELL,9.495,2274.35,2277.516071428571,2268.271142857143,76,trend,True,aligned trend
2026-04-28T18:40:29,BTCUSDT,SELL,0.2391,76183.9,76309.59642857141,75942.56285714287,87,breakout,True,15m close broke prev20 low 76440.00
2026-04-28T18:40:43,ETHUSDT,SELL,9.26,2272.42,2275.6664285714287,2266.186857142857,80,trend,True,aligned trend
2026-04-28T18:41:48,BTCUSDT,SELL,0.2391,76183.9,76309.59642857141,75942.56285714287,87,breakout,True,15m close broke prev20 low 76440.00
2026-04-28T18:42:08,ETHUSDT,SELL,9.26,2272.42,2275.6664285714287,2266.186857142857,80,trend,True,aligned trend
2026-04-28T18:43:56,BTCUSDT,SELL,0.2391,76183.9,76309.59642857141,75942.56285714287,87,breakout,True,15m close broke prev20 low 76440.00
2026-04-28T18:44:09,ETHUSDT,SELL,9.26,2272.42,2275.6664285714287,2266.186857142857,80,trend,True,aligned trend
2026-04-28T18:50:45,BTCUSDT,SELL,0.1782,76164.3,76332.91607142857,75840.55714285716,80,trend,True,aligned trend
2026-04-28T18:50:58,ETHUSDT,SELL,8.609,2270.07,2273.5619642857146,2263.3654285714288,80,trend,True,aligned trend
2026-04-28T18:52:13,BTCUSDT,SELL,0.1782,76164.3,76332.91607142857,75840.55714285716,80,trend,True,aligned trend
2026-04-28T18:52:26,ETHUSDT,SELL,8.609,2270.07,2273.5619642857146,2263.3654285714288,80,trend,True,aligned trend
2026-04-28T18:52:37,SOLUSDT,SELL,267.22,83.28,83.3925,83.06400000000001,80,trend,True,aligned trend
2026-04-28T18:53:31,BTCUSDT,SELL,0.1782,76164.3,76332.91607142857,75840.55714285716,80,trend,True,aligned trend
2026-04-28T18:53:46,ETHUSDT,SELL,8.609,2270.07,2273.5619642857146,2263.3654285714288,80,trend,True,aligned trend
2026-04-28T18:53:56,SOLUSDT,SELL,267.22,83.28,83.3925,83.06400000000001,80,trend,True,aligned trend
2026-04-28T18:54:40,BTCUSDT,SELL,0.1782,76164.3,76332.91607142857,75840.55714285716,80,trend,True,aligned trend
2026-04-28T18:54:50,ETHUSDT,SELL,8.609,2270.07,2273.5619642857146,2263.3654285714288,80,trend,True,aligned trend
2026-04-28T18:55:01,SOLUSDT,SELL,267.22,83.28,83.3925,83.06400000000001,80,trend,True,aligned trend
